,State,RTO,RTO Name,Year,Month,Metric,Name,Count
4118582,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Bus,4
4118583,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Cash Van,0
4118584,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Construction Equipment Vehicle,0
4118585,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Crane Mounted Vehicle,0
4118586,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Earth Moving Equipment,0
4118587,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Educational Institution Bus,0
4118588,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Goods Carrier,273
4118589,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-M-Cycle/Scooter,4640
4118590,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-M-Cycle/Scooter-With Side Car,4
4118591,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Maxi Cab,3
4118592,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Moped,180
4118593,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Motor Cab,52
4118594,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Motor Car,1730
4118595,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Motor Cycle/Scooter-Used For Hire,80
4118596,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Motorised Cycle (CC > 25cc),3
4118597,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Omni Bus (Private Use),0
4118598,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Private Service Vehicle,0
4118599,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Private Service Vehicle (Individual Use),0
4118600,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Quadricycle (Commercial),1
4118601,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Quadricycle (Private),0
4118602,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Three Wheeler (Goods),12
4118603,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Three Wheeler (Passenger),290
4118604,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Three Wheeler (Personal),1
4118605,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Tractor (Commercial),0
4118606,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Trailer (Commercial),0
4118607,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-Vehicle Fitted With Rig,0
4118608,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Class,-e-Rickshaw with Cart (G),0
4118609,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Fuel,CNG ONLY,291
4118610,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Fuel,DIESEL,610
4118611,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Fuel,DIESEL/HYBRID,2
4118612,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Fuel,ELECTRIC(BOV),787
4118613,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Fuel,LPG ONLY,1
4118614,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Fuel,NOT APPLICABLE,0
4118615,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Fuel,PETROL,5345
4118616,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Fuel,PETROL/CNG,66
4118617,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Fuel,PETROL/ETHANOL,0
4118618,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Fuel,PETROL/HYBRID,203
4118619,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,ADISHWAR AUTO RIDE INDIA PVT LTD,1
4118620,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,ALL TERRAIN CRANE,0
4118621,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,ALTIGREEN PROPULSION LABS PVT LTD,0
4118622,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,AMPERE VEHICLES PRIVATE LIMITED,6
4118623,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,ASHOK LEYLAND LTD,187
4118624,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,ATHER ENERGY LTD,323
4118625,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,AUDI AG,15
4118626,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,AUTOMOBILI LAMBORGHINI S.P.A,0
4118627,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,BAJAJ AUTO LTD,547
4118628,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,2
4118629,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,BGAUSS AUTO PRIVATE LIMITED,0
4118630,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,BMW INDIA PVT LTD,49
4118631,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD,0
4118632,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,BOUNCE ELECTRIC 1 PVT LTD,1
4118633,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,BYD INDIA PRIVATE LIMITED,3
4118634,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD,0
4118635,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,CATERPILLAR INDIA PRIVATE LIMITED,0
4118636,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,CLASSIC LEGENDS PVT LTD,34
4118637,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,14
4118638,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,DAO EVTECH PRIVATE LIMITED,0
4118639,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,DUCATI INDIA PVT LTD,0
4118640,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT),0
4118641,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,EVTRIC MOTORS PVT LTD,0
4118642,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,FCA INDIA AUTOMOBILES PRIVATE LIMITED,26
4118643,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,FORCE MOTORS LIMITED,3
4118644,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,GREAVES ELECTRIC MOBILITY PVT LTD,0
4118645,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),0
4118646,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,HERO ELECTRIC VEHICLES PVT. LTD,80
4118647,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,HERO MOTOCORP LTD,332
4118648,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,HONDA CARS INDIA LTD,35
4118649,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,1149
4118650,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,HYUNDAI MOTOR INDIA LTD,244
4118651,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,INDIA KAWASAKI MOTORS PVT LTD,4
4118652,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,INDIA YAMAHA MOTOR PVT LTD,276
4118653,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,ISUZU MOTORS INDIA PVT LTD,5
4118654,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,JAGUAR LAND ROVER INDIA LIMITED,7
4118655,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,JCB INDIA LIMITED,0
4118656,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,JIANGSU ZHEENAIDA (IMPORTER: KLB GLOBAL),0
4118657,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,JSW MG MOTOR INDIA PVT LTD,49
4118658,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,KIA INDIA PRIVATE LIMITED,127
4118659,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,79
4118660,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,KLB KOMAKI PVT LTD,1
4118661,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,L&T CONSTRUCTION EQUIPMENT LIMITED,0
4118662,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,MAHINDRA & MAHINDRA LIMITED,219
4118663,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,MAHINDRA ELECTRIC MOBILITY LIMITED,1
4118664,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,MAHINDRA LAST MILE MOBILITY LTD,0
4118665,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,MARUTI SUZUKI INDIA LTD,487
4118666,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,MARUTI UDYOG LTD,1
4118667,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,MERCEDES -BENZ AG,1
4118668,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,MERCEDES-BENZ INDIA PVT LTD,22
4118669,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,MLR AUTO LTD,0
4118670,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,NINGBO LONGJIA (IMPORTER: ADISHWAR AUTO),0
4118671,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,NISSAN MOTOR INDIA PVT LTD,31
4118672,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,NUMEROS MOTORS PVT LTD,0
4118673,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,OBEN ELECTRIC VEHICLES PVT LTD,0
4118674,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,OKAYA EV PVT LTD,1
4118675,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,OKINAWA AUTOTECH PVT LTD,2
4118676,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,OLA ELECTRIC TECHNOLOGIES PVT LTD,131
4118677,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,PCA AUTOMOBILES INDIA PVT LTD,20
4118678,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,PIAGGIO VEHICLES PVT LTD,89
4118679,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,PORSCHE AG GERMANY,3
4118680,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,PRAGYA AUTOMOBILE PVT LTD,0
4118681,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,PUR ENERGY PVT LTD,4
4118682,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,QIANJIANG-KEEWAY (IMPORTER: ADISHWAR AUTO),0
4118683,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,QUANTUM ENERGY LTD.,0
4118684,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,RENAULT INDIA PVT LTD,73
4118685,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,REVOLT INTELLICORP PVT LTD,0
4118686,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,RIVER MOBILITY PVT LTD,0
4118687,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,ROYAL-ENFIELD (UNIT OF EICHER LTD),539
4118688,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,SANY HEAVY INDUSTRY INDIA PVT LTD,0
4118689,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,SATRAC ENGINEERING PVT LTD,0
4118690,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,SCANIA COMMERCIAL VEHICLES INDIA PVT LIMITED,0
4118691,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,SIMPLEENERGY PVT LTD,0
4118692,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,137
4118693,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,SML ISUZU LTD,0
4118694,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,SUZUKI MOTORCYCLE INDIA PVT LTD,356
4118695,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,TAFE LIMITED,0
4118696,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,TATA MOTORS LTD,55
4118697,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,TATA MOTORS PASSENGER VEHICLES LTD,175
4118698,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,TATA PASSENGER ELECTRIC MOBILITY LTD,0
4118699,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,TI CLEAN MOBILITY PVT LTD,0
4118700,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,TORK MOTORS PVT LTD,0
4118701,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,TOYOTA KIRLOSKAR MOTOR PVT LTD,113
4118702,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,TRIUMPH MOTORCYCLES (INDIA) PVT LTD,2
4118703,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,TVS MOTOR COMPANY LTD,1218
4118704,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,ULTRAVIOLETTE AUTOMOTIVE PVT LTD,0
4118705,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,VE COMMERCIAL VEHICLES LTD,17
4118706,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,VE COMMERCIAL VEHICLES LTD (VOLVO BUSES DIVISION),2
4118707,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,VINTAGE VEHICLES,0
4118708,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,VOLKSWAGEN INDIA PVT LTD,0
4118709,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,VOLVO AUTO INDIA PVT LTD,5
4118710,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,VOLVO GROUP INDIA PVT LTD,1
4118711,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,WARDWIZARD INNOVATIONS & MOBILITY LIMITED,0
4118712,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,WUXI TOURWE (IMPORTER: GOREEN E-MOBILITY),0
4118713,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,YOUYAKU ELECTRIC (IMPORTER:IME VEHICLES PVT LTD),0
4118714,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,ZHEJIANG CHANGLING (IMPORTER: ADISHWAR AUTO),0
4118715,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Manufacturer,ZHEJIANG MORNI (IMPORTER: ADISHWAR AUTO),1
4118716,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Standard,BHARAT STAGE IV,0
4118717,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Standard,BHARAT STAGE VI,2762
4118718,KA,1,BENGALURU CENTRAL  RTO,2023,1,Registration Standard,Not Available,251
4118719,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Accident Inspection Fee,0
4118720,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Additional Fee,0
4118721,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Additional Fee (Fitness),0
4118722,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Additional LTT (TO Case),0
4118723,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Alteration of Motor Vehicle,48900
4118724,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Change of Address in RC,63450
4118725,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Composite Fee,0
4118726,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Compounding Amount,0
4118727,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Compounding Tax,0
4118728,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Conversion from Paper RC To Smart Card,0
4118729,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Conversion of Vehicle,2800
4118730,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Difference of Fee,0
4118731,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Duplicate FC,700
4118732,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Duplicate Permit,1700
4118733,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Enforcement Fee/Tax,59100
4118734,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Fancy Registration Mark Fee,404000
4118735,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Fitness Inspection/Certificate,2868080
4118736,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Fresh Permit,388900
4118737,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Fresh RC to Financer,0
4118738,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Green Tax,669200
4118739,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Hypothecation Addition,609100
4118740,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Hypothecation Continuation,37600
4118741,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Hypothecation Termination,346600
4118742,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Issue / Renewal of Trade Certificate,12200
4118743,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Issue of Duplicate RC,42900
4118744,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Issue of NOC,0
4118745,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Miscellenous,618914
4118746,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),New Registration,80100
4118747,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Permit Authorization,280000
4118748,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Permit Variation/Endorcement,143500
4118749,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Postal Fee,201925
4118750,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),RC Particulars Against Fee,10050
4118751,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),RC Surrender/Suspension,200
4118752,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Re-assignment from BH To Running Series,0
4118753,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Re-assignment of Registration No (RMA),144400
4118754,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Re-assignment to BH Series No.,0
4118755,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Renewal of Permit,184525
4118756,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Renewal of Permit Authorization,755000
4118757,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Renewal of Registration,333950
4118758,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Replacement of Vehicle,0
4118759,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Service/User Charge,303075
4118760,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Smart Card Fee,553617
4118761,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Special Permit,0
4118762,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Temporary Permit,2800
4118763,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Temporary Registration,1000
4118764,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Transfer of Ownership,670625
4118765,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Transfer of Permit,37000
4118766,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Transfer of Permit (Death Case),0
4118767,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),VARIATION PERMIT,0
4118768,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Fee),Vehicle Inspection Fee,9400
4118769,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Tax),Additional MV Tax,0
4118770,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Tax),CESS,0
4118771,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Tax),MV Tax,4570925
4118772,KA,1,BENGALURU CENTRAL  RTO,2023,1,Revenue (Tax),Road Safety Tax/Cess,759500
4118773,KA,1,BENGALURU CENTRAL  RTO,2023,1,Transaction,Add/Modify Nominee,0
4118774,KA,1,BENGALURU CENTRAL  RTO,2023,1,Transaction,Adjusted Manual Receipt Paid Amt,2
4118775,KA,1,BENGALURU CENTRAL  RTO,2023,1,Transaction,Alteration of Motor Vehicle,90
4118776,KA,1,BENGALURU CENTRAL  RTO,2023,1,Transaction,Auction Vehicle,1
4118777,KA,1,BENGALURU CENTRAL  RTO,2023,1,Transaction,Cancel NOC by Owner,67
4118778,KA,1,BENGALURU CENTRAL  RTO,2023,1,Transaction,Cancellation of Permit,388
4118779,KA,1,BENGALURU CENTRAL  RTO,2023,1,Transaction,Cancellation of RC by Authority,496
4118780,KA,1,BENGALURU CENTRAL  RTO,2023,1,Transaction,Change of Address in RC,94
4118781,KA,1,BENGALURU CENTRAL  RTO,2023,1,Transaction,Change of Address in the Permit,1
4118782,KA,1,BENGALURU CENTRAL  RTO,2023,1,Transaction,Conversion from Paper RC To Smart Card,0
4118783,KA,1,BENGALURU CENTRAL  RTO,2023,1,Transaction,Conversion of Vehicle,9
4118784,KA,1,BENGALURU CENTRAL  RTO,2023,1,Transaction,Dealer Registration,7136
4118785,KA,1,BENGALURU CENTRAL  RTO,2023,1,Transaction,Dealer Temporary Registration,207
4118786,KA,1,BENGALURU CENTRAL  RTO,2023,1,Transaction,Delete Smart Card Flat File,80
4118787,KA,1,BENGALURU CENTRAL  RTO,2023,1,Transaction,Duplicate FC,7
