,State,RTO,RTO Name,Year,Month,Metric,Name,Count
4115163,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,CLASSIC LEGENDS PVT LTD,10
4115164,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,1
4115165,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,DUCATI INDIA PVT LTD,0
4115166,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,ECO FUEL SYSTEMS (I) PVT LTD,1
4115167,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,ELTHOR ENERGY PRIVATE LIMITED,0
4115168,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT),0
4115169,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,ETRIO AUTOMOBILES PVT LTD,0
4115170,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,FCA INDIA AUTOMOBILES PRIVATE LIMITED,15
4115171,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,FORCE MOTORS LIMITED,2
4115172,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,FORD INDIA PVT LTD,1
4115173,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,GOREEN E-MOBILITY PVT LTD,0
4115174,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,GREAVES ELECTRIC MOBILITY PVT LTD,0
4115175,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,HERO ELECTRIC VEHICLES PVT. LTD,31
4115176,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,HERO MOTOCORP LTD,167
4115177,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,HONDA CARS INDIA LTD,67
4115178,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,740
4115179,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,HYUNDAI MOTOR INDIA LTD,170
4115180,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,HYUNDAI MOTORS LTD SOUTH KOREA,0
4115181,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,INDIA KAWASAKI MOTORS PVT LTD,4
4115182,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,INDIA YAMAHA MOTOR PVT LTD,155
4115183,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,IRA EDUTECH PVT LTD,0
4115184,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,ISUZU MOTORS INDIA PVT LTD,3
4115185,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,JAGUAR LAND ROVER INDIA LIMITED,8
4115186,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,JCB INDIA LIMITED,0
4115187,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),0
4115188,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,JSW MG MOTOR INDIA PVT LTD,26
4115189,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,KAWASAKI HEAVY INDUSTRIES LTD,0
4115190,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,KIA INDIA PRIVATE LIMITED,84
4115191,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,0
4115192,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,KLB KOMAKI PVT LTD,0
4115193,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,LIUGONG INDIA PVT. LTD,0
4115194,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,LOCAL TRAILER MANUFACTURER,0
4115195,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,M/S SCHWING STETTER (INDIA) PRIVATE LIMITED,0
4115196,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,MAHINDRA & MAHINDRA LIMITED,81
4115197,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,MAHINDRA ELECTRIC MOBILITY LIMITED,1
4115198,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,MARUTI SUZUKI INDIA LTD,358
4115199,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,MARUTI UDYOG LTD,0
4115200,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,MERCEDES -BENZ AG,0
4115201,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,MERCEDES-BENZ INDIA PVT LTD,15
4115202,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,MEW ELECTRICALS LIMITED,0
4115203,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,MLR AUTO LTD,0
4115204,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,NISSAN MOTOR INDIA PVT LTD,20
4115205,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,NUMEROS MOTORS PVT LTD,0
4115206,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,ODYSSE ELECTRIC VEHICLES PVT LTD,2
4115207,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,OKINAWA AUTOTECH PVT LTD,1
4115208,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,OLA ELECTRIC TECHNOLOGIES PVT LTD,10
4115209,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,OMEGA SEIKI PVT LTD,0
4115210,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,PCA AUTOMOBILES INDIA PVT LTD,4
4115211,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,PIAGGIO VEHICLES PVT LTD,84
4115212,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,POLARIS INDIA PVT LTD,0
4115213,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,PORSCHE AG GERMANY,4
4115214,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,PUR ENERGY PVT LTD,24
4115215,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,QIANJIANG-KEEWAY (IMPORTER: ADISHWAR AUTO),0
4115216,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,RENAULT INDIA PVT LTD,30
4115217,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,REVOLT INTELLICORP PVT LTD,1
4115218,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,RGM BUSINESS PLUS PVT LTD,0
4115219,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,ROLLS ROYCE,0
4115220,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,ROVER COMPANY,0
4115221,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,ROWWET MOBILITY PVT LTD,0
4115222,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,ROYAL-ENFIELD (UNIT OF EICHER LTD),186
4115223,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,SANY HEAVY INDUSTRY INDIA PVT LTD,0
4115224,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,SATRAC ENGINEERING PVT LTD,1
4115225,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,SCANIA COMMERCIAL VEHICLES INDIA PVT LIMITED,0
4115226,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,106
4115227,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,SML ISUZU LTD,0
4115228,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,SUZUKI MOTORCYCLE INDIA PVT LTD,190
4115229,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,SWARAJ AUTOMOTIVES LTD,0
4115230,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,TATA MOTORS LTD,217
4115231,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,TATA MOTORS PASSENGER VEHICLES LTD,28
4115232,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,TEREX INDIA PRIVATE LIMITED,0
4115233,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,TOYOTA KIRLOSKAR MOTOR PVT LTD,99
4115234,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,TRIUMPH MOTORCYCLES (INDIA) PVT LTD,6
4115235,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,TVS MOTOR COMPANY LTD,753
4115236,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,VE COMMERCIAL VEHICLES LTD,18
4115237,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,VE COMMERCIAL VEHICLES LTD (VOLVO BUSES DIVISION),0
4115238,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,VINTAGE VEHICLES,8
4115239,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,VOLKSWAGEN INDIA PVT LTD,0
4115240,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,VOLVO AUTO INDIA PVT LTD,6
4115241,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Manufacturer,VOLVO GROUP INDIA PVT LTD,1
4115242,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Standard,BHARAT STAGE I,8
4115243,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Standard,BHARAT STAGE II,0
4115244,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Standard,BHARAT STAGE III,0
4115245,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Standard,BHARAT STAGE IV,6
4115246,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Standard,BHARAT STAGE VI,4027
4115247,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Standard,Bharat (Trem) Stage III A,0
4115248,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Standard,Bharat Stage III (CEV),0
4115249,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Standard,CEV STAGE IV,0
4115250,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Standard,CEV STAGE V,0
4115251,KA,1,BENGALURU CENTRAL  RTO,2022,1,Registration Standard,Not Available,134
4115252,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Additional Fee (Fitness),0
4115253,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Additional LTT (TO Case),0
4115254,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Alteration of Motor Vehicle,63100
4115255,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Audit Recovery Fee,0
4115256,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Change of Address in RC,54000
4115257,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Composite Fee,0
4115258,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Compounding Amount,0
4115259,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Compounding Tax,0
4115260,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Conversion from Paper RC To Smart Card,0
4115261,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Conversion of Vehicle,10750
4115262,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Duplicate FC,900
4115263,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Duplicate Permit,2375
4115264,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),FC Paper Document Charge,0
4115265,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Fancy Registration Mark Fee,6000
4115266,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Fitness Inspection/Certificate,3340400
4115267,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Fresh Permit,353450
4115268,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Fresh RC to Financer,0
4115269,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Green Tax,643300
4115270,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Hypothecation Addition,526300
4115271,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Hypothecation Continuation,42200
4115272,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Hypothecation Termination,439000
4115273,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Issue / Renewal of Trade Certificate,7000
4115274,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Issue of Duplicate RC,96050
4115275,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Miscellenous,1085449
4115276,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),New Registration,96400
4115277,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Permit Application,0
4115278,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Permit Authorization,216100
4115279,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Permit Particulars against fee,0
4115280,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Permit Variation/Endorcement,129300
4115281,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Postal Fee,0
4115282,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),RC Paper Document Charge,200
4115283,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),RC Particulars Against Fee,8342
4115284,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),RC Surrender/Suspension,1300
4115285,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Re-assignment of Registration No (RMA),60300
4115286,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Registration Certificate fees,968600
4115287,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Renewal of Permit,135350
4115288,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Renewal of Permit Authorization,664000
4115289,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Renewal of Registration,273950
4115290,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Replacement of Vehicle,500
4115291,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Service/User Charge,0
4115292,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Smart Card Fee,0
4115293,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Temporary Permit,2200
4115294,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Temporary Registration,950
4115295,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Transfer of Ownership,762425
4115296,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Transfer of Permit,39000
4115297,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Transfer of Permit (Death Case),0
4115298,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Fee),Vehicle Inspection Fee,8600
4115299,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Tax),Additional MV Tax,0
4115300,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Tax),CESS,0
4115301,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Tax),MV Tax,10442607
4115302,KA,1,BENGALURU CENTRAL  RTO,2022,1,Revenue (Tax),Road Safety Tax/Cess,595000
4115303,KA,1,BENGALURU CENTRAL  RTO,2022,1,Transaction,Add/Modify Nominee,0
4115304,KA,1,BENGALURU CENTRAL  RTO,2022,1,Transaction,Adjusted Manual Receipt Paid Amt,0
4115305,KA,1,BENGALURU CENTRAL  RTO,2022,1,Transaction,Alteration of Motor Vehicle,125
4115306,KA,1,BENGALURU CENTRAL  RTO,2022,1,Transaction,Auction Vehicle,1
4115307,KA,1,BENGALURU CENTRAL  RTO,2022,1,Transaction,Cancel NOC by Owner,59
4115308,KA,1,BENGALURU CENTRAL  RTO,2022,1,Transaction,Cancellation of Permit,522
4115309,KA,1,BENGALURU CENTRAL  RTO,2022,1,Transaction,Cancellation of RC by Authority,16
